时间,MFI,MFI六日平均,收盘价,买入,卖出,累计涨幅
2009/4/28,55.79396388,59.34415152,2518.531,2,4.5,-7.1305
2009/4/29,61.17591594,59.91752664,2605.37,2,4.5,-2.4924
2009/4/30,60.71478716,60.92316993,2622.926,2,4.5,1.8877
2009/5/4,59.69618294,60.53922569,2714.301,2,4.5,4.7005
2009/5/5,59.5222676,60.4454518,2727.014,2,4.5,5.9661
2009/5/6,59.16179157,61.86351319,2764.979,2,4.5,9.6746
2009/5/7,59.23421465,63.27346338,2767.076,2,4.5,9.5419
2009/5/8,67.20977566,64.65901609,2789.219,2,4.5,6.8941
2009/5/11,58.4111217,64.63213113,2725.316,2,4.5,3.9292
2009/5/12,59.13353962,66.93141875,2788.562,2,4.5,2.7662
2009/5/13,68.03063596,68.05028498,2814.005,2,4.5,3.2102
2009/5/14,67.62149266,66.65391352,2792.597,2,4.5,1.0572
2009/5/15,67.54753093,64.35615477,2796.116,2,4.5,1.1074
2009/5/18,67.04846593,60.96011657,2810.573,2,4.5,0.8242
2009/5/19,72.2068474,57.41101832,2840.084,2,4.5,4.1653
2009/5/20,65.84673697,52.59201659,2812.865,2,4.5,0.8862
2009/5/21,59.6524072,48.86787649,2750.01,2,4.5,-2.2608
2009/5/22,53.83494019,47.82367894,2740.677,2,4.5,-1.8394
2009/5/25,47.1713017,49.14233307,2752.716,2,4.5,-1.5261
2009/5/26,45.75387647,51.72238716,2719.764,2,4.5,-3.2402
2009/5/27,43.29283703,55.77472405,2759.712,2,4.5,-2.8214
2009/6/1,43.50189632,59.08556557,2858.342,2,4.5,1.7109
2009/6/2,53.38722195,62.18723166,2865.099,2,4.5,4.1819
2009/6/3,61.74686496,63.68606783,2939.387,2,4.5,7.1142
2009/6/4,62.65162622,63.76281042,2953.751,2,4.5,7.1636
2009/6/5,70.06789782,63.69569264,2939.306,2,4.5,7.8717
2009/6/8,63.15788614,63.21425006,2948.478,2,4.5,6.7149
2009/6/9,62.1118929,64.77690097,2960.556,2,4.5,3.5506
2009/6/10,62.38023895,66.55334024,2989.595,2,4.5,4.2951
2009/6/11,62.20732052,68.40725753,2961.629,2,4.5,0.7668
2009/6/12,62.24891953,70.29722904,2906.286,2,4.5,-1.5906
2009/6/15,67.17924232,72.19162939,2966.192,2,4.5,0.9597
2009/6/16,72.53379159,71.84540933,2961.22,2,4.5,0.4801
2009/6/17,72.77052855,70.54365099,3010.588,2,4.5,1.7377
2009/6/18,73.50374269,69.10900358,3057.428,2,4.5,2.3126
2009/6/19,73.54714953,68.69088774,3080.001,2,4.5,3.9863
2009/6/22,73.61532166,69.44477248,3082.563,2,4.5,5.9382
2009/6/23,65.10192194,70.15997364,3083.895,2,4.5,3.9201
2009/6/24,64.72324158,73.46842773,3120.73,2,4.5,5.2821
2009/6/25,64.16264409,77.90709284,3117.921,2,4.5,3.5249
2009/6/26,70.99504763,82.48489986,3128.421,2,4.5,2.3059
2009/6/29,78.07045797,86.00326136,3179.972,2,4.5,3.2154
2009/6/30,77.90652862,86.81074534,3166.474,2,4.5,2.7077
2009/7/1,84.95264646,86.33736075,3237.903,2,4.5,4.9203
2009/7/2,91.35523224,84.74866477,3282.359,2,4.5,5.0989
2009/7/3,91.62948621,82.12723544,3327.135,2,4.5,6.553
2009/7/6,92.10521666,79.4795492,3374.753,2,4.5,7.6474
2009/7/7,82.91536182,76.77719664,3340.493,2,4.5,4.9844
2009/7/8,75.06622111,75.77356025,3352.269,2,4.5,5.7614
2009/7/9,75.42047056,76.25091514,3396.304,2,4.5,4.8192
2009/7/10,75.62665628,75.56922066,3398.31,2,4.5,3.5053
2009/7/13,75.74336878,75.03593154,3361.011,2,4.5,1.0436
2009/7/14,75.89110127,73.24303618,3454.753,2,4.5,2.4015
2009/7/15,76.89354348,71.46951454,3493.305,2,4.5,4.5326
2009/7/16,77.93035049,69.60273478,3501.24,2,4.5,4.4072
2009/7/17,71.33030367,67.57520179,3519.809,2,4.5,3.624
2009/7/20,72.42692151,67.95645305,3591.123,2,4.5,5.591
2009/7/21,64.98599668,69.31908944,3539.832,2,4.5,5.2603
2009/7/22,65.24997143,70.43847791,3606.924,2,4.5,4.3665
2009/7/23,65.69286492,71.60589818,3651.969,2,4.5,4.4994
2009/7/24,65.76515255,73.66216342,3667.556,2,4.5,4.6991
2009/7/27,73.6178112,75.78555478,3743.626,2,4.5,6.2428
2009/7/28,80.60273988,76.63511366,3755.818,2,4.5,4.5424
2009/7/29,71.70232748,75.12285384,3558.508,2,4.5,0.7173
2009/7/30,72.25449306,74.99120741,3634.818,2,4.5,0.9664
2009/7/31,78.03045635,73.78456057,3734.622,2,4.5,2.4634
2009/8/3,78.50550072,71.88517968,3787.033,2,4.5,3.44
2009/8/4,78.71516447,69.15100175,3786.615,2,4.5,1.3549
2009/8/5,71.52918098,65.43330367,3740.936,2,4.5,-0.1771
2009/8/6,70.91244888,61.9035008,3663.12,2,4.5,2.9962
2009/8/7,65.01461201,57.32963323,3555.095,2,4.5,-2.0972
2009/8/10,66.63417106,52.45103921,3544.539,2,4.5,-5.1399
2009/8/11,62.10043311,47.70530605,3556.375,2,4.5,-6.2094
2009/8/12,56.40897597,42.41094396,3397.4,2,4.5,-10.6685
2009/8/13,50.35036375,37.47994689,3440.82,2,4.5,-8.1842
2009/8/14,43.46924349,32.92422428,3344.462,2,4.5,-8.9045
2009/8/17,35.74304785,28.70266308,3140.271,2,4.5,-12.0608
2009/8/18,38.15977215,25.91266074,3171.986,2,4.5,-10.754
2009/8/19,30.33426052,23.95454894,3014.568,2,4.5,-16.0507
2009/8/20,26.82299361,24.52861167,3144.39,2,4.5,-7.2741
2009/8/21,23.01602804,25.75062272,3203.624,2,4.5,-6.6683
2009/8/24,18.13987633,27.58418339,3229.6,2,4.5,-3.0571
2009/8/25,19.00303379,30.41210436,3109.83,2,4.5,-0.6603
2009/8/26,26.41110135,34.11489979,3172.386,2,4.5,0.3414
2009/8/27,33.77863688,37.93515122,3156.301,2,4.5,4.7972
2009/8/28,34.15505991,41.85608204,3046.781,2,4.5,-2.9792
2009/8/31,34.01739211,46.89272441,2830.271,2,4.5,-11.9692
2009/9/1,35.10740209,53.14934541,2843.7,2,4.5,-12.3055
2009/9/2,41.21980639,59.28160543,2890.926,2,4.5,-6.9363
2009/9/3,49.33260995,63.3100297,3051.964,2,4.5,-3.3774
2009/9/4,57.30422175,65.98752075,3077.142,2,4.5,-2.0454
2009/9/7,64.37491417,68.75224687,3104.208,2,4.5,2.3041
2009/9/8,71.55711812,70.37426819,3170.967,2,4.5,11.5609
2009/9/9,71.90096218,69.49799083,3194.909,2,4.5,11.8414
2009/9/10,65.39035201,69.8269007,3162.914,2,4.5,9.1793
2009/9/11,65.39755624,70.97078737,3238.133,2,4.5,5.987
2009/9/14,73.89257851,72.01646839,3293.394,2,4.5,6.8686
2009/9/15,74.10704209,70.69333118,3302.642,2,4.5,6.2698
2009/9/16,66.29945394,68.301196,3258.236,2,4.5,2.7746
2009/9/17,73.87442141,66.17057155,3320.096,2,4.5,3.9182
2009/9/18,72.25367206,61.85483684,3199.689,2,4.5,1.293
2009/9/21,71.67164235,56.83742741,3208.604,2,4.5,-0.8066
2009/9/22,65.95375522,50.75381745,3131.026,2,4.5,-4.931
2009/9/23,59.75423104,46.45327289,3060.069,2,4.5,-7.4781
2009/9/24,53.51570724,42.92141334,3080.926,2,4.5,-5.4519
2009/9/25,47.98001311,40.08435489,3058.528,2,4.5,-8.0775
2009/9/28,42.14921551,37.69988779,2972.643,2,4.5,-7.259
2009/9/29,35.16998257,37.89126972,2972.286,2,4.5,-7.5496
2009/9/30,40.15048789,38.87842099,3004.805,2,4.5,-4.0377
2009/10/9,38.56307374,39.42349857,3163.708,2,4.5,3.5169
2009/10/12,36.49335653,41.81282335,3151.632,2,4.5,2.4536
2009/10/13,33.67321049,46.20944714,3198.517,2,4.5,4.6682
2009/10/14,43.29750709,52.49631353,3227.399,2,4.5,8.3793
2009/10/15,41.09289023,57.1577914,3239.643,2,4.5,8.7707
2009/10/16,43.42095336,63.25047772,3241.709,2,4.5,7.7404
2009/10/19,52.89902242,69.78861543,3329.158,2,4.5,5.1497
2009/10/20,62.87309923,74.25266495,3377.574,2,4.5,6.9857
2009/10/21,71.39440883,76.05825326,3369.285,2,4.5,5.2527
2009/10/22,71.26637434,75.43700509,3347.32,2,4.5,3.6978
2009/10/23,77.6490081,74.85916,3413.252,2,4.5,5.2881
2009/10/26,82.64977963,73.39697925,3414.239,2,4.5,5.2532
2009/10/27,79.68331955,71.140006,3314.722,2,4.5,-0.3592
2009/10/28,73.70662908,69.5259084,3329.327,2,4.5,-1.3729
2009/10/29,67.66691983,69.88812455,3247.051,2,4.5,-3.5988
2009/10/30,67.79930382,71.32942594,3280.372,2,4.5,-1.9207
2009/11/2,68.87592359,71.45800797,3392.803,2,4.5,-0.463
2009/11/3,69.10794011,71.42722753,3435.425,2,4.5,0.7643
2009/11/4,69.99873395,71.20410252,3453.888,2,4.5,4.2165
2009/11/5,75.879926,70.81088189,3464.318,2,4.5,4.0779
2009/11/6,76.31472816,68.13742886,3483.021,2,4.5,7.0891
2009/11/9,68.570796,66.77609974,3495.788,2,4.5,6.4294
2009/11/10,68.69124099,67.74371899,3503.776,2,4.5,3.2305
2009/11/11,67.76919005,68.32436088,3495.674,2,4.5,1.7431
2009/11/12,67.63941018,69.21362121,3499.992,2,4.5,1.3292
2009/11/13,59.8392078,68.89842332,3518.722,2,4.5,1.5623
2009/11/16,68.14675345,69.95508507,3625.798,2,4.5,4.0654
2009/11/17,74.37651149,68.02773744,3628.354,2,4.5,3.7694
2009/11/18,72.17509229,63.84315059,3630.229,2,4.5,3.5926
2009/11/19,73.10475208,58.73089238,3642.437,2,4.5,4.1601
2009/11/20,65.74822279,53.41833597,3631.013,2,4.5,3.723
2009/11/23,66.17917831,49.32719829,3665.509,2,4.5,4.1379
2009/11/24,56.58266769,46.19522319,3548.08,2,4.5,-2.1087
2009/11/25,49.26899037,44.78442339,3629.629,2,4.5,0.1192
2009/11/26,41.50154301,44.58704214,3485.773,2,4.5,-3.8959
2009/11/27,41.22941362,45.75168573,3382.51,2,4.5,-7.1946
2009/11/30,41.2013967,46.92858416,3511.669,2,4.5,-3.0626
2009/12/1,47.38732773,48.14606875,3560.831,2,4.5,-2.6126
2009/12/2,48.11786893,47.35997041,3597.329,2,4.5,1.616
2009/12/3,48.08470286,47.34548812,3590.876,2,4.5,-0.8618
2009/12/4,48.48940457,47.06936584,3643.491,2,4.5,4.5668
2009/12/7,48.29080419,47.11748795,3668.832,2,4.5,8.2247
2009/12/8,48.50630419,48.44214938,3624.019,2,4.5,3.1848
2009/12/9,42.67073772,50.2923838,3554.478,2,4.5,-0.1341
2009/12/10,48.03097517,53.31607123,3577.237,2,4.5,-0.5188
2009/12/11,46.4279692,54.39489345,3575.02,2,4.5,-0.4014
2009/12/14,48.77813721,54.63372311,3612.753,2,4.5,-0.8111
2009/12/15,56.23877279,53.24232709,3583.341,2,4.5,-2.3207
2009/12/16,59.60771071,50.9232085,3560.723,2,4.5,-1.7304
2009/12/17,60.81286233,47.24921929,3480.153,2,4.5,-2.0742
2009/12/18,54.50390844,42.78017819,3391.735,2,4.5,-5.2551
2009/12/21,47.86094718,40.66945224,3396.622,2,4.5,-5.049
2009/12/22,40.42976111,40.91330836,3305.543,2,4.5,-8.786
2009/12/23,42.32406124,42.69991075,3336.48,2,4.5,-7.036
2009/12/24,37.56377546,44.30864776,3438.817,2,4.5,-3.3376
2009/12/25,33.99861573,46.89974002,3424.783,2,4.5,-1.483
2009/12/28,41.83955276,48.54942121,3478.433,2,4.5,2.6241
2009/12/29,49.32408388,50.21681599,3500.737,2,4.5,3.1212
2009/12/30,51.14937542,50.47663754,3558.857,2,4.5,7.4629
2009/12/31,51.97648332,50.4726117,3575.684,2,4.5,6.9998
2010/1/4,53.11032901,51.5368675,3535.229,2,4.5,2.8012
2010/1/5,43.89670287,51.99244942,3564.038,2,4.5,4.0242
2010/1/6,51.84392143,53.40674335,3541.727,2,4.5,1.8317
2010/1/7,50.88301318,53.64142026,3471.456,2,4.5,-0.7936
2010/1/8,51.1252204,54.22259494,3480.13,2,4.5,-2.2039
2010/1/11,58.36201812,54.95122307,3482.052,2,4.5,-2.6215
2010/1/12,55.84382053,54.60264273,3534.916,2,4.5,0.0281
2010/1/13,52.38246642,53.35823219,3421.144,2,4.5,-4.0053
2010/1/14,53.25198291,51.67348856,3469.051,2,4.5,-1.979
2010/1/15,54.37006126,49.73454138,3482.738,2,4.5,0.3996
2010/1/18,55.4969892,47.81053947,3500.684,2,4.5,0.665
2010/1/19,56.27053607,44.63685606,3507.482,2,4.5,0.804
2010/1/20,48.37735727,41.51488704,3394.434,2,4.5,-3.9373
2010/1/21,42.27400463,39.81054412,3408.574,2,4.5,-0.3022
2010/1/22,41.61829987,38.67196139,3366.197,2,4.5,-2.9457
2010/1/25,42.82604976,37.90160564,3328.014,2,4.5,-4.4745
2010/1/26,36.45488873,38.21352105,3242.797,2,4.5,-7.5504
2010/1/27,37.53872199,39.34412511,3198.566,2,4.5,-9.1086
2010/1/28,38.15129971,40.09792513,3206.57,2,4.5,-5.6353
2010/1/29,35.44250825,39.34309341,3204.155,2,4.5,-6.1272
2010/2/1,36.9961654,37.75012242,3152.707,2,4.5,-6.4897
2010/2/2,44.69754223,36.9807496,3146.189,2,4.5,-5.5621
2010/2/3,43.23851306,35.96795506,3230.715,2,4.5,-0.3149
2010/2/4,42.06152215,36.5747012,3218.802,2,4.5,0.6804
2010/2/5,33.62230935,38.5120748,3153.087,2,4.5,-1.6114
2010/2/8,25.88468235,42.18815259,3150.988,2,4.5,-1.6027
2010/2/9,32.37992845,47.30162589,3169.19,2,4.5,0.5807
2010/2/10,38.62077502,52.57907983,3214.13,2,4.5,2.2054
2010/2/11,46.87898991,56.98575718,3220.398,2,4.5,-0.2862
2010/2/12,53.68576374,61.40475038,3251.278,2,4.5,1.0414
2010/2/22,55.67877609,64.77483304,3233.345,2,4.5,2.5314
2010/2/23,56.5655221,67.77783667,3198.634,2,4.5,1.5245
2010/2/24,64.04465212,70.65667033,3244.483,2,4.5,2.3802
2010/2/25,65.06083911,72.05903874,3292.128,2,4.5,2.4307
2010/2/26,73.39294913,73.12460539,3281.666,2,4.5,1.9179
2010/3/1,73.90625968,72.84892293,3324.423,2,4.5,2.2619
2010/3/2,73.69679785,72.62753078,3311.236,2,4.5,2.4168
2010/3/3,73.83852411,71.43482315,3335.081,2,4.5,4.2104
2010/3/4,72.45886256,69.24446659,3250.573,2,4.5,0.2431
2010/3/5,71.454239,67.26007946,3259.764,2,4.5,-0.9426
2010/3/8,71.73885437,65.50834566,3286.178,2,4.5,0.1855
2010/3/9,72.57790677,62.83136197,3305.863,2,4.5,-0.5184
2010/3/10,66.5405521,59.77703949,3279.694,2,4.5,-0.9133
2010/3/11,60.69638472,57.66933476,3276.705,2,4.5,-1.7245
2010/3/12,60.55253981,56.36250307,3233.126,2,4.5,-0.5206
2010/3/15,60.9438362,54.98556362,3183.183,2,4.5,-2.3481
2010/3/16,55.67695222,52.15851743,3203.971,2,4.5,-2.5053
2010/3/17,54.2519719,50.50175053,3273.916,2,4.5,-0.9212
2010/3/18,53.8943237,49.0933605,3267.555,2,4.5,-0.3239
2010/3/19,52.85539457,47.82580101,3293.871,2,4.5,0.5726
2010/3/22,52.29090314,47.16419344,3302.628,2,4.5,2.1685
2010/3/23,43.98155903,47.90063715,3275.573,2,4.5,2.894
2010/3/24,45.73635085,49.92641299,3276.669,2,4.5,2.2744
2010/3/25,45.8016317,52.90716848,3229.128,2,4.5,-1.3596
2010/3/26,46.28896679,56.99165225,3275.002,2,4.5,0.2553
2010/3/29,48.88574916,61.8775613,3358.54,2,4.5,2.0007
2010/3/30,56.70956541,65.20584345,3366.708,2,4.5,1.978
2010/3/31,56.13621406,66.02232634,3345.607,2,4.5,2.1704
2010/4/1,63.62088375,66.98614259,3391.935,2,4.5,3.5216
2010/4/2,70.30853433,65.38662954,3407.346,2,4.5,5.4268
2010/4/6,75.60442113,63.87269188,3405.145,2,4.5,3.9416
2010/4/7,68.85544202,62.43810645,3386.949,2,4.5,0.8564
2010/4/8,61.60846275,61.89943015,3346.744,2,4.5,-0.5739
2010/4/9,61.91911158,61.69246708,3379.17,2,4.5,1.0218
2010/4/12,54.02380543,59.85216455,3351.478,2,4.5,-1.1824
2010/4/13,61.22490836,58.23812127,3391.716,2,4.5,-0.4361
2010/4/14,66.99690855,56.51152606,3403.707,2,4.5,-0.018
2010/4/15,65.62338424,52.57223348,3394.574,2,4.5,0.2481
2010/4/16,60.36668435,47.65182894,3356.332,2,4.5,0.3086
2010/4/19,50.8772964,42.4720548,3176.423,2,4.5,-6.0206
2010/4/20,44.33954575,38.84057599,3173.374,2,4.5,-5.2971
2010/4/21,50.86533709,36.40969965,3236.679,2,4.5,-4.5028
2010/4/22,43.36115309,31.93072578,3201.541,2,4.5,-5.9419
2010/4/23,36.10095695,28.8232827,3190.003,2,4.5,-6.034
2010/4/26,29.28803951,25.45267993,3171.997,2,4.5,-5.4719
2010/4/27,29.08842357,21.94003095,3108.409,2,4.5,-2.1163
2010/4/28,29.75428771,18.47892524,3097.353,2,4.5,-2.376
2010/4/29,23.99149385,14.8985637,3060.064,2,4.5,-5.5748
2010/4/30,24.71649458,12.35839577,3067.365,2,4.5,-4.2506
2010/5/4,15.87734034,9.719991353,3019.449,2,4.5,-5.4523
2010/5/5,8.212145661,7.073767963,3036.394,2,4.5,-4.3266
2010/5/6,8.321789301,6.856931459,2896.856,2,4.5,-6.9174
2010/5/7,8.272118461,7.57978543,2836.789,2,4.5,-8.6352
2010/5/10,8.750486264,8.328650029,2858.233,2,4.5,-6.6754
2010/5/11,8.886068092,9.050929413,2800.817,2,4.5,-8.9228
2010/5/12,0,10.75674974,2818.16,2,4.5,-6.7415
2010/5/13,6.911126638,13.99387343,2886.911,2,4.5,-4.8631
2010/5/14,12.65891312,16.10651752,2868.023,2,4.5,-0.9219
2010/5/17,12.76530605,18.76774716,2714.715,2,4.5,-4.1938
2010/5/18,13.08416257,21.46405797,2771.348,2,4.5,-2.8636
2010/5/19,19.12099008,24.24732873,2762.174,2,4.5,-1.1858
2010/5/20,19.42274209,27.30912284,2726.022,2,4.5,-3.1138
2010/5/21,19.58699119,31.50087129,2768.791,2,4.5,-3.9845
2010/5/24,28.62629095,35.79822889,2873.469,2,4.5,0.4504
2010/5/25,28.94317096,38.68522428,2813.943,2,4.5,3.7242
2010/5/26,29.78378709,40.36199287,2813.944,2,4.5,1.6381
2010/5/27,37.49175475,41.83071118,2859.979,2,4.5,3.6051
2010/5/28,44.57323281,42.19963326,2850.302,2,4.5,4.5755
2010/5/31,45.37113679,41.54387412,2773.264,2,4.5,0.3038
2010/6/1,45.94826329,40.58436656,2744.162,2,4.5,-4.5262
2010/6/2,39.00378246,40.84062821,2757.527,2,4.5,-1.9676
2010/6/3,38.596097,43.46694848,2736.076,2,4.5,-2.7455
2010/6/4,39.70528718,45.72340811,2744.391,2,4.5,-4.0776
2010/6/7,40.63867803,48.13984634,2695.715,2,4.5,-5.5129
2010/6/8,39.61409141,50.39448818,2699.336,2,4.5,-2.6758
2010/6/9,47.48583317,52.82263634,2782.133,2,4.5,1.4409
2010/6/10,54.76170407,53.75694362,2750.023,2,4.5,-0.2003
2010/6/11,52.13485482,53.65220674,2758.866,2,4.5,0.8992
2010/6/17,54.20391655,55.10166384,2742.733,2,4.5,0.0105
2010/6/18,54.16652908,56.36907685,2696.166,2,4.5,0.0864
2010/6/21,54.18298034,56.65461758,2780.663,2,4.5,3.0861
2010/6/22,53.09167684,56.70007283,2783.72,2,4.5,0.1287
2010/6/23,54.13328283,57.01805056,2758.495,2,4.5,0.3767
2010/6/24,60.8315974,56.17960142,2757.498,2,4.5,0.019
2010/6/25,61.80839461,52.61752281,2736.287,2,4.5,-0.1654
2010/6/28,55.87977343,47.67128044,2716.777,2,4.5,0.8194
2010/6/29,54.45571184,43.62290404,2592.019,2,4.5,-6.9067
2010/6/30,54.99954325,40.89573916,2563.07,2,4.5,-8.1335
2010/7/1,49.10258797,39.25961349,2526.071,2,4.5,-8.6708
2010/7/2,39.45912579,38.61548222,2534.105,2,4.5,-8.3167
2010/7/5,32.13094037,39.88077267,2512.651,2,4.5,-8.3941
2010/7/6,31.58951502,42.2825014,2562.902,2,4.5,-5.6812
2010/7/7,38.09272255,45.0356348,2580.477,2,4.5,-0.4034
2010/7/8,45.18278923,46.58521031,2575.921,2,4.5,0.5369
2010/7/9,45.23780034,46.87138887,2647.104,2,4.5,4.7438
2010/7/12,47.05086851,48.62476639,2676.218,2,4.5,5.5256
2010/7/13,46.54131272,51.48568911,2634.593,2,4.5,4.8168
2010/7/14,48.10831546,55.60117803,2653.609,2,4.5,3.5387
2010/7/15,47.3901756,60.64186751,2608.519,2,4.5,1.1538
2010/7/16,46.89986058,66.69297886,2616.128,2,4.5,1.6221
2010/7/19,55.75806545,72.89373159,2682.472,2,4.5,1.3947
2010/7/20,64.21640484,76.52434276,2741.503,2,4.5,2.4955
2010/7/21,71.23424628,78.98774664,2747.335,2,4.5,4.2636
2010/7/22,78.3524523,80.47018509,2781.286,2,4.5,4.7776
2010/7/23,83.69684375,79.49726914,2793.076,2,4.5,6.9007
2010/7/26,84.10437694,78.60981884,2811.055,2,4.5,7.2527
2010/7/27,77.54173249,76.24156971,2795.724,2,4.5,4.1713
2010/7/28,78.99682812,74.53043296,2863.724,2,4.5,4.403
2010/7/29,80.12887693,72.15942952,2877.976,2,4.5,4.688
2010/7/30,72.51495664,69.75300488,2868.846,2,4.5,3.135
2010/8/2,78.37214193,68.65290167,2917.275,2,4.5,4.3992
2010/8/3,69.89488215,65.30847859,2865.971,2,4.5,1.9969
2010/8/4,67.27491201,62.41624775,2876.434,2,4.5,2.9074
2010/8/5,64.77080744,58.92006354,2850.829,2,4.5,-0.4151
2010/8/6,65.69032914,55.89213118,2897.659,2,4.5,0.7299
2010/8/9,65.91433736,53.80289815,2918.241,2,4.5,1.7574
2010/8/10,58.30560345,51.66962119,2832.638,2,4.5,-2.8641
2010/8/11,52.54149709,50.61821101,2850.211,2,4.5,-0.4851
2010/8/12,46.29780674,51.69623193,2816.386,2,4.5,-2.037
2010/8/13,46.60321332,52.60941139,2855.547,2,4.5,0.2437
2010/8/16,53.15493093,53.762768,2922.083,2,4.5,0.9311
2010/8/17,53.11467563,54.97916138,2942.291,2,4.5,0.9124
2010/8/18,51.99714233,56.23711573,2937.362,2,4.5,3.6783
2010/8/19,59.00962261,56.63038446,2955.395,2,4.5,3.6718
2010/8/20,51.77688349,54.80405749,2898.333,2,4.5,2.9278
2010/8/23,53.52335299,55.54041984,2896.192,2,4.5,1.4634
2010/8/24,60.45329124,55.86096697,2911.827,2,4.5,-0.3269
2010/8/25,60.66240172,54.83978457,2843.023,2,4.5,-3.3814
2010/8/26,54.35675473,53.89881493,2850.093,2,4.5,-2.9652
2010/8/27,48.05166079,52.61045524,2858.566,2,4.5,-3.2818
2010/8/30,56.1950576,52.54965316,2915.01,2,4.5,0.6236
2010/8/31,55.44663576,51.16647186,2903.188,2,4.5,0.2919
2010/9/1,54.32619685,48.53773213,2884.042,2,4.5,-0.9074
2010/9/2,55.01658387,46.02101125,2921.393,2,4.5,2.7506
2010/9/3,46.62659655,43.27585703,2920.205,2,4.5,2.4612
2010/9/6,47.68684834,42.00725046,2975.09,2,4.5,4.0434
2010/9/7,47.89596979,41.72864539,2983.108,2,4.5,2.3383
2010/9/8,39.67419737,41.22755991,2980.967,2,4.5,2.6721
2010/9/9,39.22587156,41.85622977,2926.46,2,4.5,1.5031
2010/9/10,38.54565857,41.58580831,2932.554,2,4.5,0.4162
2010/9/13,39.01495715,41.53111486,2962.319,2,4.5,1.4719
2010/9/14,46.01521788,42.28496891,2965.009,2,4.5,-0.3168
2010/9/15,44.88945694,41.64915344,2913.194,2,4.5,-2.3338
2010/9/16,43.44621653,41.31229191,2857.789,2,4.5,-4.1639
2010/9/17,37.6033428,39.72647161,2861.369,2,4.5,-2.2101
2010/9/20,38.21749788,38.95917579,2849.828,2,4.5,-2.8216
2010/9/21,43.53808143,39.83615753,2857.476,2,4.5,-3.5682
2010/9/27,42.20032505,42.05751072,2905.029,2,4.5,-1.9948
2010/9/28,42.86828775,46.02357523,2880.907,2,4.5,-1.0777
2010/9/29,33.93129475,50.32599091,2874.812,2,4.5,0.6126
2010/9/30,32.99956786,56.64315426,2935.574,2,4.5,2.6009
2010/10/8,43.47938832,64.44119679,3044.233,2,4.5,6.7057
2010/10/11,56.86620059,71.62431574,3132.895,2,4.5,9.3498
2010/10/12,65.99671212,77.20750347,3172.726,2,4.5,8.957
2010/10/13,68.68278179,81.83991048,3217.577,2,4.5,11.201
2010/10/14,71.8342749,86.08229939,3224.14,2,4.5,11.6166
2010/10/15,79.78782302,88.73634479,3327.683,2,4.5,12.7145
2010/10/18,86.578102,90.62328336,3306.16,2,4.5,8.3662
2010/10/19,90.36532701,91.86673863,3375.674,2,4.5,7.5563
2010/10/20,93.79115414,91.47867502,3396.879,2,4.5,6.9131
2010/10/21,94.13711526,89.71808996,3374.685,2,4.5,4.8461
2010/10/22,87.75854731,86.99206315,3378.655,2,4.5,4.7597
2010/10/25,91.10945445,85.34766026,3481.081,2,4.5,4.5798
2010/10/26,94.03883363,83.18575359,3466.084,2,4.5,4.7958
2010/10/27,88.03694532,79.36981977,3403.872,2,4.5,0.8983
2010/10/28,83.22764375,76.3816078,3397.692,2,4.5,0.0885
2010/10/29,77.78095446,74.002228,3379.983,2,4.5,0.2207
2010/11/1,77.89212997,72.53967976,3472.995,2,4.5,2.8549
2010/11/2,78.13801442,69.76466411,3463.131,2,4.5,-0.4607
2010/11/3,71.14323071,65.80019419,3420.341,2,4.5,-1.2655
2010/11/4,70.10767348,64.17986829,3480.505,2,4.5,2.2884
2010/11/5,68.95136496,61.32558319,3520.798,2,4.5,3.6277
2010/11/8,69.00566503,57.53346319,3548.566,2,4.5,4.9376
2010/11/9,61.24203606,53.83099391,3523.954,2,4.5,1.4922
2010/11/10,54.3511949,51.52051623,3499.111,2,4.5,1.0712
2010/11/11,61.42127529,51.13541393,3509.975,2,4.5,2.6173
2010/11/12,52.9819629,49.32516741,3291.833,2,4.5,-5.3566
2010/11/15,46.19864499,48.49599563,3314.893,2,4.5,-5.8138
2010/11/16,46.79084934,49.09953312,3169.538,2,4.5,-10.9874
2010/11/17,47.37916995,49.32304973,3103.906,2,4.5,-12.3645
2010/11/18,52.04058113,49.05228289,3147.962,2,4.5,-10.2401
2010/11/19,50.55979615,46.75924537,3178.846,2,4.5,-9.5695
2010/11/22,48.0069322,45.0774275,3171.941,2,4.5,-3.5718
2010/11/23,49.81986995,44.06803788,3107.176,2,4.5,-6.3141
2010/11/24,48.13194902,41.22092643,3177.043,2,4.5,0.3194
2010/11/25,45.75456889,40.14505381,3223.484,2,4.5,3.8519
2010/11/26,38.28235601,39.84462323,3194.853,2,4.5,1.5443
2010/11/29,40.46888891,42.15615181,3190.05,2,4.5,0.4129
2010/11/30,41.95059454,45.34558542,3136.985,2,4.5,-1.0334
2010/12/1,32.73720122,48.25117668,3136.024,2,4.5,0.9778
2010/12/2,41.67671329,51.38907829,3155.059,2,4.5,-0.6638
2010/12/3,43.95198544,52.7990244,3158.156,2,4.5,-2.0274
2010/12/6,52.15152749,55.39677057,3165.57,2,4.5,-0.9044
2010/12/7,59.60549053,56.71376547,3200.339,2,4.5,0.3442
2010/12/8,59.38414215,55.37556291,3171.882,2,4.5,1.1185
2010/12/9,51.56461082,54.13982618,3123.366,2,4.5,-0.3805
